uri,cls,label
<http://edukg.org/knowledge/3.0/instance/politics#main-E4629>,<http://www.w3.org/2002/07/owl#NamedIndividual>,诚信守则一
<http://edukg.org/knowledge/3.0/instance/politics#main-E3776>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,消费目的
<http://edukg.org/knowledge/3.0/instance/politics#main-E1510>,<http://www.w3.org/2002/07/owl#NamedIndividual>,依法行政
<http://edukg.org/knowledge/3.0/instance/politics#main-E3664>,<http://edukg.org/knowledge/3.0/class/politics#main-C37>,按劳动要素分配
<http://edukg.org/knowledge/3.0/instance/politics#main-E362>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,经济基础
<http://edukg.org/knowledge/3.0/instance/politics#main-E1696>,<http://www.w3.org/2002/07/owl#NamedIndividual>,负责
<http://edukg.org/knowledge/3.0/instance/politics#main-E4489>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,行政复议法
<http://edukg.org/knowledge/3.0/instance/politics#main-E2346>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,总体小康
<http://edukg.org/knowledge/3.0/instance/politics#main-E2727>,<http://www.w3.org/2002/07/owl#NamedIndividual>,独立思考
<http://edukg.org/knowledge/3.0/instance/politics#main-E4300>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,市场监督
<http://edukg.org/knowledge/3.0/instance/politics#main-E2760>,<http://edukg.org/knowledge/3.0/class/politics#main-C37>,国有经济
<http://edukg.org/knowledge/3.0/instance/politics#main-E768>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,间接民主决策
<http://edukg.org/knowledge/3.0/instance/politics#main-E4663>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,系统优化方法
<http://edukg.org/knowledge/3.0/instance/politics#main-E4361>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,文化活动
<http://edukg.org/knowledge/3.0/instance/politics#main-E2709>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,国家法律
<http://edukg.org/knowledge/3.0/instance/politics#main-E3743>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,社会总需求
<http://edukg.org/knowledge/3.0/instance/politics#main-E406>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,学发展观
<http://edukg.org/knowledge/3.0/instance/politics#main-E2037>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会秩序
<http://edukg.org/knowledge/3.0/instance/politics#main-E3331>,<http://www.w3.org/2002/07/owl#NamedIndividual>,唯心主义
<http://edukg.org/knowledge/3.0/instance/politics#main-E1776>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,循环经济
<http://edukg.org/knowledge/3.0/instance/politics#main-E62>,<http://www.w3.org/2002/07/owl#NamedIndividual>,困难
<http://edukg.org/knowledge/3.0/instance/politics#main-E3652>,<http://www.w3.org/2002/07/owl#NamedIndividual>,设立国家宪法日
<http://edukg.org/knowledge/3.0/instance/politics#main-E3612>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,激发潜能
<http://edukg.org/knowledge/3.0/instance/politics#main-E1400>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,文化生活
<http://edukg.org/knowledge/3.0/instance/politics#main-E2082>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,礼节
<http://edukg.org/knowledge/3.0/instance/politics#main-E1807>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,无限责任
<http://edukg.org/knowledge/3.0/instance/politics#main-E3259>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,忌妒心理
<http://edukg.org/knowledge/3.0/instance/politics#main-E3414>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,次要矛盾
<http://edukg.org/knowledge/3.0/instance/politics#main-E4111>,<http://edukg.org/knowledge/3.0/class/politics#main-C16>,法定义务
<http://edukg.org/knowledge/3.0/instance/politics#main-E52>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人民怎样当家作主
<http://edukg.org/knowledge/3.0/instance/politics#main-E2180>,<http://www.w3.org/2002/07/owl#NamedIndividual>,礼貌
<http://edukg.org/knowledge/3.0/instance/politics#main-E1565>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,交往
<http://edukg.org/knowledge/3.0/instance/politics#main-E1828>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,教育创新
<http://edukg.org/knowledge/3.0/instance/politics#main-E916>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,法律责任
<http://edukg.org/knowledge/3.0/instance/politics#main-E2115>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,认识自我
<http://edukg.org/knowledge/3.0/instance/politics#main-E4117>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自爱
<http://edukg.org/knowledge/3.0/instance/politics#main-E3035>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,社会总供
<http://edukg.org/knowledge/3.0/instance/politics#main-E3442>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,就业
<http://edukg.org/knowledge/3.0/instance/politics#main-E854>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,社区管理部门
<http://edukg.org/knowledge/3.0/instance/politics#main-E4681>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,文化多样性
<http://edukg.org/knowledge/3.0/instance/politics#main-E744>,<http://www.w3.org/2002/07/owl#NamedIndividual>,普通公民
<http://edukg.org/knowledge/3.0/instance/politics#main-E3508>,<http://edukg.org/knowledge/3.0/class/politics#main-C47>,公有制经济
<http://edukg.org/knowledge/3.0/instance/politics#main-E763>,<http://edukg.org/knowledge/3.0/class/politics#main-C34>,史书典籍
<http://edukg.org/knowledge/3.0/instance/politics#main-E1458>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,罚金
<http://edukg.org/knowledge/3.0/instance/politics#main-E1806>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,许诺
<http://edukg.org/knowledge/3.0/instance/politics#main-E3048>,<http://www.w3.org/2002/07/owl#NamedIndividual>,意志坚强
<http://edukg.org/knowledge/3.0/instance/politics#main-E3639>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,各种良好品格
<http://edukg.org/knowledge/3.0/instance/politics#main-E3877>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,文化事业
<http://edukg.org/knowledge/3.0/instance/politics#main-E3250>,<http://www.w3.org/2002/07/owl#NamedIndividual>,国家机构
<http://edukg.org/knowledge/3.0/instance/politics#main-E3289>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,商品价值量
<http://edukg.org/knowledge/3.0/instance/politics#main-E1324>,<http://www.w3.org/2002/07/owl#NamedIndividual>,弱势群体
<http://edukg.org/knowledge/3.0/instance/politics#main-E4229>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,学习自立
<http://edukg.org/knowledge/3.0/instance/politics#main-E4644>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,继承性
<http://edukg.org/knowledge/3.0/instance/politics#main-E3441>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,战略
<http://edukg.org/knowledge/3.0/instance/politics#main-E2954>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,生命
<http://edukg.org/knowledge/3.0/instance/politics#main-E46>,<http://www.w3.org/2002/07/owl#NamedIndividual>,权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E3550>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,基层民主
<http://edukg.org/knowledge/3.0/instance/politics#main-E4501>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,发牢骚
<http://edukg.org/knowledge/3.0/instance/politics#main-E1237>,<http://edukg.org/knowledge/3.0/class/politics#main-C44>,集体经济
<http://edukg.org/knowledge/3.0/instance/politics#main-E4272>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,繁荣文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E3858>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,经济制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E2233>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,闭锁心理
<http://edukg.org/knowledge/3.0/instance/politics#main-E1521>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,团结友善
<http://edukg.org/knowledge/3.0/instance/politics#main-E295>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,法律规定
<http://edukg.org/knowledge/3.0/instance/politics#main-E1574>,<http://www.w3.org/2002/07/owl#NamedIndividual>,反倾销
<http://edukg.org/knowledge/3.0/instance/politics#main-E4227>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,不良行为
<http://edukg.org/knowledge/3.0/instance/politics#main-E2932>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,不良情绪
<http://edukg.org/knowledge/3.0/instance/politics#main-E500>,<http://www.w3.org/2002/07/owl#NamedIndividual>,其他生命
<http://edukg.org/knowledge/3.0/instance/politics#main-E422>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,珍爱生命
<http://edukg.org/knowledge/3.0/instance/politics#main-E723>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,互补商品
<http://edukg.org/knowledge/3.0/instance/politics#main-E2661>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,三峡移民精神
<http://edukg.org/knowledge/3.0/instance/politics#main-E4522>,<http://edukg.org/knowledge/3.0/class/politics#main-C34>,体现时代性
<http://edukg.org/knowledge/3.0/instance/politics#main-E3175>,<http://www.w3.org/2002/07/owl#NamedIndividual>,人
<http://edukg.org/knowledge/3.0/instance/politics#main-E774>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,怎样对待他们
<http://edukg.org/knowledge/3.0/instance/politics#main-E2783>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,生产全球化
<http://edukg.org/knowledge/3.0/instance/politics#main-E1242>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,家庭关系的建立
<http://edukg.org/knowledge/3.0/instance/politics#main-E4592>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,礼貌显魅力
<http://edukg.org/knowledge/3.0/instance/politics#main-E3>,<http://www.w3.org/2002/07/owl#NamedIndividual>,信心
<http://edukg.org/knowledge/3.0/instance/politics#main-E1457>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,政府制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E3170>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,姓名权侵权
<http://edukg.org/knowledge/3.0/instance/politics#main-E3693>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,同一性
<http://edukg.org/knowledge/3.0/instance/politics#main-E222>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,正义对社会
<http://edukg.org/knowledge/3.0/instance/politics#main-E4054>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,二十国集团
<http://edukg.org/knowledge/3.0/instance/politics#main-E2047>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,世界多极化
<http://edukg.org/knowledge/3.0/instance/politics#main-E3465>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,赌博
<http://edukg.org/knowledge/3.0/instance/politics#main-E3772>,<http://www.w3.org/2002/07/owl#NamedIndividual>,劳动者权益
<http://edukg.org/knowledge/3.0/instance/politics#main-E3853>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,家庭关系
<http://edukg.org/knowledge/3.0/instance/politics#main-E1179>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,文化对综合国力
<http://edukg.org/knowledge/3.0/instance/politics#main-E3058>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,诚信守则三
<http://edukg.org/knowledge/3.0/instance/politics#main-E368>,<http://www.w3.org/2002/07/owl#NamedIndividual>,刑事诉讼
<http://edukg.org/knowledge/3.0/instance/politics#main-E4719>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,价值选择
<http://edukg.org/knowledge/3.0/instance/politics#main-E374>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,法律面前人人平等
<http://edukg.org/knowledge/3.0/instance/politics#main-E3999>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,政治
<http://edukg.org/knowledge/3.0/instance/politics#main-E2870>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,紧缩性财政政策
<http://edukg.org/knowledge/3.0/instance/politics#main-E3152>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,毛泽东哲学思想
<http://edukg.org/knowledge/3.0/instance/politics#main-E1293>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,政治权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E4107>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,基本原则
<http://edukg.org/knowledge/3.0/instance/politics#main-E659>,<http://www.w3.org/2002/07/owl#NamedIndividual>,商业贸易
<http://edukg.org/knowledge/3.0/instance/politics#main-E877>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,公益活动
<http://edukg.org/knowledge/3.0/instance/politics#main-E2880>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,理性消费
<http://edukg.org/knowledge/3.0/instance/politics#main-E966>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,秦
<http://edukg.org/knowledge/3.0/instance/politics#main-E1872>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,尺度
<http://edukg.org/knowledge/3.0/instance/politics#main-E1586>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,男女生交往
<http://edukg.org/knowledge/3.0/instance/politics#main-E1241>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,中华人民共和国宪法
<http://edukg.org/knowledge/3.0/instance/politics#main-E3774>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,科教兴国
<http://edukg.org/knowledge/3.0/instance/politics#main-E3399>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,实践性
<http://edukg.org/knowledge/3.0/instance/politics#main-E55>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,依法行使政治权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E1205>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,纳税义务
<http://edukg.org/knowledge/3.0/instance/politics#main-E4464>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,政治观点
<http://edukg.org/knowledge/3.0/instance/politics#main-E1861>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,国情
<http://edukg.org/knowledge/3.0/instance/politics#main-E890>,<http://www.w3.org/2002/07/owl#NamedIndividual>,弱点
<http://edukg.org/knowledge/3.0/instance/politics#main-E4407>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,求真务实
<http://edukg.org/knowledge/3.0/instance/politics#main-E4262>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,财产属于谁
<http://edukg.org/knowledge/3.0/instance/politics#main-E4685>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,家庭保护
<http://edukg.org/knowledge/3.0/instance/politics#main-E4520>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,挫折
<http://edukg.org/knowledge/3.0/instance/politics#main-E2842>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,社会成员
<http://edukg.org/knowledge/3.0/instance/politics#main-E2449>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,不应过分随便
<http://edukg.org/knowledge/3.0/instance/politics#main-E453>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,如何理解等价交换？
<http://edukg.org/knowledge/3.0/instance/politics#main-E3255>,<http://edukg.org/knowledge/3.0/class/politics#main-C50>,债券
<http://edukg.org/knowledge/3.0/instance/politics#main-E3817>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,发展问题
<http://edukg.org/knowledge/3.0/instance/politics#main-E1760>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,消除贫困
<http://edukg.org/knowledge/3.0/instance/politics#main-E350>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国家预算
<http://edukg.org/knowledge/3.0/instance/politics#main-E4104>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,文化创造
<http://edukg.org/knowledge/3.0/instance/politics#main-E946>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自信者
<http://edukg.org/knowledge/3.0/instance/politics#main-E708>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,民生
<http://edukg.org/knowledge/3.0/instance/politics#main-E1507>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,社会主义基本经济制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E3342>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,我们离不开合作（人心齐，泰山移）
<http://edukg.org/knowledge/3.0/instance/politics#main-E1559>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,关爱集体
<http://edukg.org/knowledge/3.0/instance/politics#main-E233>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,“免费服务”
<http://edukg.org/knowledge/3.0/instance/politics#main-E1393>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,人大代表享有特权
<http://edukg.org/knowledge/3.0/instance/politics#main-E518>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,上网
<http://edukg.org/knowledge/3.0/instance/politics#main-E3246>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,两岸统一
