uri,cls,label
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4271>,<http://www.w3.org/2002/07/owl#NamedIndividual>,玻璃钢
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1289>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,吸热反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3979>,<http://www.w3.org/2002/07/owl#NamedIndividual>,蒸发皿盛放液体体积
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3564>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,乙醚
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2084>,<http://www.w3.org/2002/07/owl#NamedIndividual>,刚体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2002>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,盐溶液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E705>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硅酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2972>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,汽油
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E83>,<http://www.w3.org/2002/07/owl#NamedIndividual>,验光配镜原理
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3090>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硝酸铜
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1715>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,臭氧空洞的危害
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2097>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,漏电
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2112>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C20>,钡离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3480>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C4>,阿伏伽德罗定律
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3411>,<http://www.w3.org/2002/07/owl#NamedIndividual>,CO
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2467>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C37>,胶体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3853>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,沼气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1879>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溴化银
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1533>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氨水
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1107>,<http://www.w3.org/2002/07/owl#NamedIndividual>,除莠剂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1592>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,乳酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3378>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,核外电子的分层排布
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2800>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,玻璃棒
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1426>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电子式
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1081>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C25>,淀粉水解的反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2970>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电池充电器
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1593>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C31>,二烯烃
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1265>,<http://www.w3.org/2002/07/owl#NamedIndividual>,肥料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2969>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溴化镁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1765>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$Na^{+}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E324>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,钴铬钼合金
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E80>,<http://www.w3.org/2002/07/owl#NamedIndividual>,金属钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1450>,<http://www.w3.org/2002/07/owl#NamedIndividual>,颜色反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3577>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,瓦斯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1960>,<http://www.w3.org/2002/07/owl#NamedIndividual>,乙炔
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2907>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硝酸银中氧的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1197>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,金
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3089>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C50>,磷酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3949>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氢氧化钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2342>,<http://www.w3.org/2002/07/owl#NamedIndividual>,磷酸钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3250>,<http://www.w3.org/2002/07/owl#NamedIndividual>,链烃
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E284>,<http://www.w3.org/2002/07/owl#NamedIndividual>,放热现象
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1153>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,蒸发皿
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2303>,<http://www.w3.org/2002/07/owl#NamedIndividual>,侯德榜
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1003>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氢氧化钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3774>,<http://www.w3.org/2002/07/owl#NamedIndividual>,能量转化
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1038>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Li_{2}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E861>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,酸雨
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2955>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氧化
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E204>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,尿素
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3042>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,还原反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2810>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,制取蒸馏水
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E81>,<http://www.w3.org/2002/07/owl#NamedIndividual>,烧杯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4146>,<http://www.w3.org/2002/07/owl#NamedIndividual>,受迫运动
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1878>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,金属的防护
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1001>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C1>,雷兹·哈伯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4085>,<http://www.w3.org/2002/07/owl#NamedIndividual>,净水剂净水
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2730>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$P_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1508>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电解精炼铜
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E902>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,醛基
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2269>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,经典力学的局限性
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3008>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氯酸镁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E563>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碘水
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3488>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$Ag^{+}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1598>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$LiHCO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3662>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,酚
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2792>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,热浴（水浴、油浴、沙浴、铅浴等）
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2621>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,间接肥料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2610>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溴化银中溴的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E117>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铜绿
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3236>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,金属镁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E885>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氢气的燃烧
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E924>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C5>,蒸发
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2773>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C44>,弱电解质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E62>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化亚铁中氧的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1896>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,亚硫酸氢钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3865>,<http://www.w3.org/2002/07/owl#NamedIndividual>,乳浊液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3814>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,一水合氨
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3848>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,AgF
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3690>,<http://www.w3.org/2002/07/owl#NamedIndividual>,铁合金
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3595>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C11>,天然气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4176>,<http://www.w3.org/2002/07/owl#NamedIndividual>,原油
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3177>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$CaSO_{4}·2H_{2}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1183>,<http://www.w3.org/2002/07/owl#NamedIndividual>,一元酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2366>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Na_{2}SO_{4}·10H_{2}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1049>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氟气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1202>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铁生锈
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2902>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氢氧化钠溶液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1458>,<http://www.w3.org/2002/07/owl#NamedIndividual>,-C-O-C-
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2193>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硫化铁中铁的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3185>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C48>,三氯化磷
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E167>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硫酸锂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1911>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,发现氩气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3624>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,化学制品
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4231>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,电炉丝
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E555>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,聚苯乙烯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4283>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,节水徽记
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2429>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Cu_{2}（OH）_{2}CO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4239>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氨基酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1179>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,丁达尔效应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3479>,<http://www.w3.org/2002/07/owl#NamedIndividual>,甲酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1531>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,火箭推进剂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E643>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C12>,水体污染
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4101>,<http://www.w3.org/2002/07/owl#NamedIndividual>,火碱
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2327>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电解池构成条件
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2934>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,顺式结构
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4110>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,非电解质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3413>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C47>,二氧化氯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1796>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C9>,醋酸铅试纸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2504>,<http://www.w3.org/2002/07/owl#NamedIndividual>,常见金属矿物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2375>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C24>,非氧化还原反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3872>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,蒸汽机
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2814>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氧化铝陶瓷（人造刚玉）
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2705>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化二氯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3208>,<http://www.w3.org/2002/07/owl#NamedIndividual>,集成块
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3391>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,指南针
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3474>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,普通漏斗
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1790>,<http://www.w3.org/2002/07/owl#NamedIndividual>,干燥器
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2176>,<http://www.w3.org/2002/07/owl#NamedIndividual>,陶瓷
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2152>,<http://www.w3.org/2002/07/owl#NamedIndividual>,焚烧法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2729>,<http://www.w3.org/2002/07/owl#NamedIndividual>,面心立方最密堆积（铜型）
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3778>,<http://www.w3.org/2002/07/owl#NamedIndividual>,等电子体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E281>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硝基苯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1873>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,表面皿
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E768>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,长颈漏斗
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1730>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,碳酸钡
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3234>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化铝
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E791>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C4>,等效平衡
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E32>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,手性碳原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1954>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,分散质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2541>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Cu^{2+}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2439>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$FeBr_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E653>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,金属阳离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1109>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,结晶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3151>,<http://www.w3.org/2002/07/owl#NamedIndividual>,海因里希·罗雷尔
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1412>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,通信技术
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E808>,<http://www.w3.org/2002/07/owl#NamedIndividual>,重氢
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1184>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,多用电表的原理
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E174>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铁镑
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3038>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,苯酚钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1424>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,胆矾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4053>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C7>,工业生产硫酸造气阶段
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2857>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C20>,铵根 
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E262>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,熔点
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1526>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,国际单位制
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E0>,<http://www.w3.org/2002/07/owl#NamedIndividual>,钙原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E670>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$Li_{3}PO_{4}$
