uri,cls,label
<http://edukg.org/knowledge/3.0/instance/physics#main-E684>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,转换研究对象法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1559>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,眼睑
<http://edukg.org/knowledge/3.0/instance/physics#main-E1895>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,凸透镜成像实验
<http://edukg.org/knowledge/3.0/instance/physics#main-E1798>,<http://www.w3.org/2002/07/owl#NamedIndividual>,额定电压
<http://edukg.org/knowledge/3.0/instance/physics#main-E1437>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,电磁波的特征
<http://edukg.org/knowledge/3.0/instance/physics#main-E2098>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,共轴传动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1360>,<http://edukg.org/knowledge/3.0/class/physics#main-C6>,电磁感应
<http://edukg.org/knowledge/3.0/instance/physics#main-E1521>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自制温度计
<http://edukg.org/knowledge/3.0/instance/physics#main-E487>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电子束
<http://edukg.org/knowledge/3.0/instance/physics#main-E1988>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,比萨斜塔
<http://edukg.org/knowledge/3.0/instance/physics#main-E1524>,<http://www.w3.org/2002/07/owl#NamedIndividual>,质量亏损
<http://edukg.org/knowledge/3.0/instance/physics#main-E2107>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,直流电动机
<http://edukg.org/knowledge/3.0/instance/physics#main-E597>,<http://www.w3.org/2002/07/owl#NamedIndividual>,密度计
<http://edukg.org/knowledge/3.0/instance/physics#main-E1294>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,北极
<http://edukg.org/knowledge/3.0/instance/physics#main-E1305>,<http://www.w3.org/2002/07/owl#NamedIndividual>,万有引力定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1537>,<http://www.w3.org/2002/07/owl#NamedIndividual>,调制
<http://edukg.org/knowledge/3.0/instance/physics#main-E652>,<http://www.w3.org/2002/07/owl#NamedIndividual>,下沉
<http://edukg.org/knowledge/3.0/instance/physics#main-E2037>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,波长
<http://edukg.org/knowledge/3.0/instance/physics#main-E1395>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,净电荷
<http://edukg.org/knowledge/3.0/instance/physics#main-E885>,<http://www.w3.org/2002/07/owl#NamedIndividual>,等分法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1315>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,奥斯特
<http://edukg.org/knowledge/3.0/instance/physics#main-E2188>,<http://www.w3.org/2002/07/owl#NamedIndividual>,人体安全电流
<http://edukg.org/knowledge/3.0/instance/physics#main-E15>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,等效法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1710>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,应用动能定理求路程
<http://edukg.org/knowledge/3.0/instance/physics#main-E1705>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,增大压强
<http://edukg.org/knowledge/3.0/instance/physics#main-E1208>,<http://www.w3.org/2002/07/owl#NamedIndividual>,静电屏蔽
<http://edukg.org/knowledge/3.0/instance/physics#main-E353>,<http://www.w3.org/2002/07/owl#NamedIndividual>,太阳能电池
<http://edukg.org/knowledge/3.0/instance/physics#main-E1014>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,30～40dB
<http://edukg.org/knowledge/3.0/instance/physics#main-E1917>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,比较电势能大小
<http://edukg.org/knowledge/3.0/instance/physics#main-E909>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,常规能源
<http://edukg.org/knowledge/3.0/instance/physics#main-E2099>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,快门
<http://edukg.org/knowledge/3.0/instance/physics#main-E630>,<http://www.w3.org/2002/07/owl#NamedIndividual>,真实值
<http://edukg.org/knowledge/3.0/instance/physics#main-E1887>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,支点
<http://edukg.org/knowledge/3.0/instance/physics#main-E767>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,宇宙航行
<http://edukg.org/knowledge/3.0/instance/physics#main-E1519>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,方向关系
<http://edukg.org/knowledge/3.0/instance/physics#main-E2059>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,微观粒子
<http://edukg.org/knowledge/3.0/instance/physics#main-E129>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,液化
<http://edukg.org/knowledge/3.0/instance/physics#main-E2016>,<http://www.w3.org/2002/07/owl#NamedIndividual>,爱因斯塔
<http://edukg.org/knowledge/3.0/instance/physics#main-E1390>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电源短路
<http://edukg.org/knowledge/3.0/instance/physics#main-E1149>,<http://www.w3.org/2002/07/owl#NamedIndividual>,非电学量
<http://edukg.org/knowledge/3.0/instance/physics#main-E1083>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,旋盘式电阻箱
<http://edukg.org/knowledge/3.0/instance/physics#main-E1780>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,热岛效应
<http://edukg.org/knowledge/3.0/instance/physics#main-E1049>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,寒暑表
<http://edukg.org/knowledge/3.0/instance/physics#main-E124>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,弹簧秤
<http://edukg.org/knowledge/3.0/instance/physics#main-E1913>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,光线
<http://edukg.org/knowledge/3.0/instance/physics#main-E2166>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,影子
<http://edukg.org/knowledge/3.0/instance/physics#main-E805>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,减小压强
<http://edukg.org/knowledge/3.0/instance/physics#main-E535>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电熨斗
<http://edukg.org/knowledge/3.0/instance/physics#main-E1563>,<http://edukg.org/knowledge/3.0/class/physics#main-C15>,匀速圆周运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E2082>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,感应电荷
<http://edukg.org/knowledge/3.0/instance/physics#main-E717>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,人造地球卫星
<http://edukg.org/knowledge/3.0/instance/physics#main-E1100>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,平衡条件
<http://edukg.org/knowledge/3.0/instance/physics#main-E1235>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,磁性
<http://edukg.org/knowledge/3.0/instance/physics#main-E566>,<http://edukg.org/knowledge/3.0/class/physics#main-C6>,圆孔衍射
<http://edukg.org/knowledge/3.0/instance/physics#main-E715>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,串联电路中的电压分配
<http://edukg.org/knowledge/3.0/instance/physics#main-E680>,<http://www.w3.org/2002/07/owl#NamedIndividual>,磁生电
<http://edukg.org/knowledge/3.0/instance/physics#main-E440>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,人体干燥时电阻
<http://edukg.org/knowledge/3.0/instance/physics#main-E1779>,<http://www.w3.org/2002/07/owl#NamedIndividual>,动力电压
<http://edukg.org/knowledge/3.0/instance/physics#main-E896>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,轻绳模型
<http://edukg.org/knowledge/3.0/instance/physics#main-E943>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,磁流体发电机
<http://edukg.org/knowledge/3.0/instance/physics#main-E921>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,＞90dB
<http://edukg.org/knowledge/3.0/instance/physics#main-E1348>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,插座
<http://edukg.org/knowledge/3.0/instance/physics#main-E1412>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,核技术
<http://edukg.org/knowledge/3.0/instance/physics#main-E585>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,等温线
<http://edukg.org/knowledge/3.0/instance/physics#main-E1>,<http://www.w3.org/2002/07/owl#NamedIndividual>,简单机械
<http://edukg.org/knowledge/3.0/instance/physics#main-E1560>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,条形码扫描器
<http://edukg.org/knowledge/3.0/instance/physics#main-E269>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,露点
<http://edukg.org/knowledge/3.0/instance/physics#main-E326>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,核物理
<http://edukg.org/knowledge/3.0/instance/physics#main-E2019>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,热值
<http://edukg.org/knowledge/3.0/instance/physics#main-E692>,<http://www.w3.org/2002/07/owl#NamedIndividual>,吸收光谱
<http://edukg.org/knowledge/3.0/instance/physics#main-E702>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电流元法
<http://edukg.org/knowledge/3.0/instance/physics#main-E2208>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自耦变压器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1382>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,力的示意图
<http://edukg.org/knowledge/3.0/instance/physics#main-E161>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,工业用电
<http://edukg.org/knowledge/3.0/instance/physics#main-E1102>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,实际弹道
<http://edukg.org/knowledge/3.0/instance/physics#main-E1550>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,光传感器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1580>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,振荡电路
<http://edukg.org/knowledge/3.0/instance/physics#main-E194>,<http://www.w3.org/2002/07/owl#NamedIndividual>,特殊位置法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1920>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,外电路
<http://edukg.org/knowledge/3.0/instance/physics#main-E1643>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,固体
<http://edukg.org/knowledge/3.0/instance/physics#main-E531>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,直流输电
<http://edukg.org/knowledge/3.0/instance/physics#main-E1720>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,分压器输入功率
<http://edukg.org/knowledge/3.0/instance/physics#main-E1919>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,＞50dB
<http://edukg.org/knowledge/3.0/instance/physics#main-E1973>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,弹性形变
<http://edukg.org/knowledge/3.0/instance/physics#main-E28>,<http://www.w3.org/2002/07/owl#NamedIndividual>,冲压机
<http://edukg.org/knowledge/3.0/instance/physics#main-E515>,<http://www.w3.org/2002/07/owl#NamedIndividual>,质子数
<http://edukg.org/knowledge/3.0/instance/physics#main-E102>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,刚体
<http://edukg.org/knowledge/3.0/instance/physics#main-E1899>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,折射光线
<http://edukg.org/knowledge/3.0/instance/physics#main-E2055>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,变量
<http://edukg.org/knowledge/3.0/instance/physics#main-E1380>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电风扇
<http://edukg.org/knowledge/3.0/instance/physics#main-E165>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,串联电路的总功率
<http://edukg.org/knowledge/3.0/instance/physics#main-E2006>,<http://www.w3.org/2002/07/owl#NamedIndividual>,物理定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E991>,<http://www.w3.org/2002/07/owl#NamedIndividual>,液压千斤顶
<http://edukg.org/knowledge/3.0/instance/physics#main-E1820>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,元电荷
<http://edukg.org/knowledge/3.0/instance/physics#main-E2114>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,静电除尘
<http://edukg.org/knowledge/3.0/instance/physics#main-E922>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,物理量
<http://edukg.org/knowledge/3.0/instance/physics#main-E256>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电阻定义式
<http://edukg.org/knowledge/3.0/instance/physics#main-E90>,<http://www.w3.org/2002/07/owl#NamedIndividual>,毛细现象
<http://edukg.org/knowledge/3.0/instance/physics#main-E750>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,动摩擦因数
<http://edukg.org/knowledge/3.0/instance/physics#main-E1455>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,电流元法同一磁场中的弯曲导线
<http://edukg.org/knowledge/3.0/instance/physics#main-E1578>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,碰撞激发
<http://edukg.org/knowledge/3.0/instance/physics#main-E2143>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,光的颜色
<http://edukg.org/knowledge/3.0/instance/physics#main-E486>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,发射光谱
<http://edukg.org/knowledge/3.0/instance/physics#main-E1170>,<http://www.w3.org/2002/07/owl#NamedIndividual>,开关
<http://edukg.org/knowledge/3.0/instance/physics#main-E32>,<http://www.w3.org/2002/07/owl#NamedIndividual>,断路
<http://edukg.org/knowledge/3.0/instance/physics#main-E928>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,插头金属片上有小孔
<http://edukg.org/knowledge/3.0/instance/physics#main-E100>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,乐音三要素
<http://edukg.org/knowledge/3.0/instance/physics#main-E177>,<http://www.w3.org/2002/07/owl#NamedIndividual>,物理仪器
<http://edukg.org/knowledge/3.0/instance/physics#main-E146>,<http://www.w3.org/2002/07/owl#NamedIndividual>,微波波长
<http://edukg.org/knowledge/3.0/instance/physics#main-E1142>,<http://www.w3.org/2002/07/owl#NamedIndividual>,高压汞灯
<http://edukg.org/knowledge/3.0/instance/physics#main-E1982>,<http://www.w3.org/2002/07/owl#NamedIndividual>,阿伏加德罗常数
<http://edukg.org/knowledge/3.0/instance/physics#main-E1475>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,赫兹
<http://edukg.org/knowledge/3.0/instance/physics#main-E2210>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,微观世界
<http://edukg.org/knowledge/3.0/instance/physics#main-E901>,<http://www.w3.org/2002/07/owl#NamedIndividual>,折射率
<http://edukg.org/knowledge/3.0/instance/physics#main-E368>,<http://www.w3.org/2002/07/owl#NamedIndividual>,钓鱼竿
<http://edukg.org/knowledge/3.0/instance/physics#main-E2168>,<http://edukg.org/knowledge/3.0/class/physics#main-C2>,赫兹实验
<http://edukg.org/knowledge/3.0/instance/physics#main-E1188>,<http://www.w3.org/2002/07/owl#NamedIndividual>,折射中光路可逆
<http://edukg.org/knowledge/3.0/instance/physics#main-E2057>,<http://www.w3.org/2002/07/owl#NamedIndividual>,双金属温度计
<http://edukg.org/knowledge/3.0/instance/physics#main-E335>,<http://www.w3.org/2002/07/owl#NamedIndividual>,溶化
<http://edukg.org/knowledge/3.0/instance/physics#main-E519>,<http://www.w3.org/2002/07/owl#NamedIndividual>,帕斯卡定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E685>,<http://www.w3.org/2002/07/owl#NamedIndividual>,安培定则
<http://edukg.org/knowledge/3.0/instance/physics#main-E1073>,<http://www.w3.org/2002/07/owl#NamedIndividual>,简易测力计
<http://edukg.org/knowledge/3.0/instance/physics#main-E59>,<http://www.w3.org/2002/07/owl#NamedIndividual>,偏振片
<http://edukg.org/knowledge/3.0/instance/physics#main-E1194>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,等势面
<http://edukg.org/knowledge/3.0/instance/physics#main-E1684>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,转向系统
<http://edukg.org/knowledge/3.0/instance/physics#main-E223>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,轻子
<http://edukg.org/knowledge/3.0/instance/physics#main-E2187>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,氢弹
<http://edukg.org/knowledge/3.0/instance/physics#main-E1325>,<http://edukg.org/knowledge/3.0/class/physics#main-C12>,受迫运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1151>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,正弦半波交变电流
<http://edukg.org/knowledge/3.0/instance/physics#main-E1637>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,能级图
<http://edukg.org/knowledge/3.0/instance/physics#main-E1599>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,材料科学技术
<http://edukg.org/knowledge/3.0/instance/physics#main-E1866>,<http://edukg.org/knowledge/3.0/class/physics#main-C12>,无阻尼振动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1608>,<http://www.w3.org/2002/07/owl#NamedIndividual>,量筒
<http://edukg.org/knowledge/3.0/instance/physics#main-E2056>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,分子运动性质
<http://edukg.org/knowledge/3.0/instance/physics#main-E814>,<http://www.w3.org/2002/07/owl#NamedIndividual>,平衡法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1225>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,弹力的大小
<http://edukg.org/knowledge/3.0/instance/physics#main-E1520>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,瓦
<http://edukg.org/knowledge/3.0/instance/physics#main-E203>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,能源消耗
<http://edukg.org/knowledge/3.0/instance/physics#main-E205>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,黑体
<http://edukg.org/knowledge/3.0/instance/physics#main-E2036>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,人船模型
<http://edukg.org/knowledge/3.0/instance/physics#main-E1848>,<http://www.w3.org/2002/07/owl#NamedIndividual>,模拟信号
<http://edukg.org/knowledge/3.0/instance/physics#main-E2054>,<http://www.w3.org/2002/07/owl#NamedIndividual>,匀强磁场
<http://edukg.org/knowledge/3.0/instance/physics#main-E224>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,通电螺线管的磁场
<http://edukg.org/knowledge/3.0/instance/physics#main-E1365>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,卫星通信
<http://edukg.org/knowledge/3.0/instance/physics#main-E1619>,<http://edukg.org/knowledge/3.0/class/physics#main-C2>,双缝干涉
<http://edukg.org/knowledge/3.0/instance/physics#main-E1789>,<http://www.w3.org/2002/07/owl#NamedIndividual>,带动法
<http://edukg.org/knowledge/3.0/instance/physics#main-E557>,<http://www.w3.org/2002/07/owl#NamedIndividual>,互感现象
<http://edukg.org/knowledge/3.0/instance/physics#main-E1393>,<http://edukg.org/knowledge/3.0/class/physics#main-C15>,匀变速曲线运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1774>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,水的比热容
<http://edukg.org/knowledge/3.0/instance/physics#main-E978>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,口诀法巧记凸透镜成像规律
<http://edukg.org/knowledge/3.0/instance/physics#main-E876>,<http://edukg.org/knowledge/3.0/class/physics#main-C10>,米
<http://edukg.org/knowledge/3.0/instance/physics#main-E1558>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,酸雨
<http://edukg.org/knowledge/3.0/instance/physics#main-E1072>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,闭合电路的欧姆定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1068>,<http://edukg.org/knowledge/3.0/class/physics#main-C2>,密立根实验
<http://edukg.org/knowledge/3.0/instance/physics#main-E1873>,<http://www.w3.org/2002/07/owl#NamedIndividual>,可见光
<http://edukg.org/knowledge/3.0/instance/physics#main-E1369>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,液化热
<http://edukg.org/knowledge/3.0/instance/physics#main-E1474>,<http://www.w3.org/2002/07/owl#NamedIndividual>,分力
<http://edukg.org/knowledge/3.0/instance/physics#main-E2161>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,摄氏温度
<http://edukg.org/knowledge/3.0/instance/physics#main-E249>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,W=Fs
<http://edukg.org/knowledge/3.0/instance/physics#main-E2156>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,粒子性
<http://edukg.org/knowledge/3.0/instance/physics#main-E17>,<http://www.w3.org/2002/07/owl#NamedIndividual>,胡克定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1401>,<http://www.w3.org/2002/07/owl#NamedIndividual>,平行光束
<http://edukg.org/knowledge/3.0/instance/physics#main-E1471>,<http://www.w3.org/2002/07/owl#NamedIndividual>,变压器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1636>,<http://www.w3.org/2002/07/owl#NamedIndividual>,交变电流平均值
<http://edukg.org/knowledge/3.0/instance/physics#main-E1910>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,强子
<http://edukg.org/knowledge/3.0/instance/physics#main-E476>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,右手定则
<http://edukg.org/knowledge/3.0/instance/physics#main-E883>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电动机输入功率
<http://edukg.org/knowledge/3.0/instance/physics#main-E473>,<http://www.w3.org/2002/07/owl#NamedIndividual>,换向器
<http://edukg.org/knowledge/3.0/instance/physics#main-E51>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,互感电动势
<http://edukg.org/knowledge/3.0/instance/physics#main-E1818>,<http://www.w3.org/2002/07/owl#NamedIndividual>,比较常数法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1346>,<http://www.w3.org/2002/07/owl#NamedIndividual>,声速
<http://edukg.org/knowledge/3.0/instance/physics#main-E56>,<http://www.w3.org/2002/07/owl#NamedIndividual>,太阳电池板
<http://edukg.org/knowledge/3.0/instance/physics#main-E1025>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,磁约束
<http://edukg.org/knowledge/3.0/instance/physics#main-E1573>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,阻力臂
<http://edukg.org/knowledge/3.0/instance/physics#main-E2177>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电子
<http://edukg.org/knowledge/3.0/instance/physics#main-E2119>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,史蒂芬逊
<http://edukg.org/knowledge/3.0/instance/physics#main-E1487>,<http://www.w3.org/2002/07/owl#NamedIndividual>,隔离法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1283>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,物理实验
<http://edukg.org/knowledge/3.0/instance/physics#main-E1736>,<http://www.w3.org/2002/07/owl#NamedIndividual>,家用电器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1995>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,回旋加速器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1293>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,电热器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1925>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,不确定性关系
<http://edukg.org/knowledge/3.0/instance/physics#main-E1985>,<http://www.w3.org/2002/07/owl#NamedIndividual>,机器人
<http://edukg.org/knowledge/3.0/instance/physics#main-E1722>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,漏电
<http://edukg.org/knowledge/3.0/instance/physics#main-E2088>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,连通器原理
<http://edukg.org/knowledge/3.0/instance/physics#main-E1328>,<http://www.w3.org/2002/07/owl#NamedIndividual>,时刻
<http://edukg.org/knowledge/3.0/instance/physics#main-E1666>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,立方体模型
<http://edukg.org/knowledge/3.0/instance/physics#main-E1447>,<http://www.w3.org/2002/07/owl#NamedIndividual>,测量时间
<http://edukg.org/knowledge/3.0/instance/physics#main-E1118>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,闭合电路
<http://edukg.org/knowledge/3.0/instance/physics#main-E423>,<http://www.w3.org/2002/07/owl#NamedIndividual>,相对论简介
<http://edukg.org/knowledge/3.0/instance/physics#main-E1117>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,天然水晶
<http://edukg.org/knowledge/3.0/instance/physics#main-E547>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,其他新能源
<http://edukg.org/knowledge/3.0/instance/physics#main-E553>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,交流输电
<http://edukg.org/knowledge/3.0/instance/physics#main-E2018>,<http://edukg.org/knowledge/3.0/class/physics#main-C6>,短路
<http://edukg.org/knowledge/3.0/instance/physics#main-E309>,<http://www.w3.org/2002/07/owl#NamedIndividual>,熔化热
<http://edukg.org/knowledge/3.0/instance/physics#main-E608>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,活塞式抽水机
<http://edukg.org/knowledge/3.0/instance/physics#main-E1880>,<http://www.w3.org/2002/07/owl#NamedIndividual>,机械能守恒定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E707>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,质谱仪
<http://edukg.org/knowledge/3.0/instance/physics#main-E214>,<http://www.w3.org/2002/07/owl#NamedIndividual>,分子质量
<http://edukg.org/knowledge/3.0/instance/physics#main-E1087>,<http://www.w3.org/2002/07/owl#NamedIndividual>,卤钨灯
<http://edukg.org/knowledge/3.0/instance/physics#main-E1027>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,等容线
<http://edukg.org/knowledge/3.0/instance/physics#main-E1055>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,油酸
<http://edukg.org/knowledge/3.0/instance/physics#main-E1123>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电池充电器
<http://edukg.org/knowledge/3.0/instance/physics#main-E601>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,磁
<http://edukg.org/knowledge/3.0/instance/physics#main-E1164>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,单缝衍射
<http://edukg.org/knowledge/3.0/instance/physics#main-E2118>,<http://www.w3.org/2002/07/owl#NamedIndividual>,集成电路
<http://edukg.org/knowledge/3.0/instance/physics#main-E1931>,<http://www.w3.org/2002/07/owl#NamedIndividual>,绝对湿度
<http://edukg.org/knowledge/3.0/instance/physics#main-E627>,<http://www.w3.org/2002/07/owl#NamedIndividual>,各向同性
<http://edukg.org/knowledge/3.0/instance/physics#main-E399>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,立体坐标系
<http://edukg.org/knowledge/3.0/instance/physics#main-E1204>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,概率波
<http://edukg.org/knowledge/3.0/instance/physics#main-E610>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,云母片
<http://edukg.org/knowledge/3.0/instance/physics#main-E1670>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,发电机
<http://edukg.org/knowledge/3.0/instance/physics#main-E211>,<http://www.w3.org/2002/07/owl#NamedIndividual>,容积
<http://edukg.org/knowledge/3.0/instance/physics#main-E2096>,<http://www.w3.org/2002/07/owl#NamedIndividual>,牛顿
<http://edukg.org/knowledge/3.0/instance/physics#main-E2009>,<http://www.w3.org/2002/07/owl#NamedIndividual>,太阳能热水器
